eta,U,a,s,y,E,Einf,Ebind,
0.029117647,27.27327273,0.038133854,0.272326045,1.412313427,-39.09762117,-37.19129516,-0.051257317,
0.029117647,28.63688636,0.03437146,0.258877779,1.419368559,-42.98928652,-41.00325974,-0.048435827,
0.029117647,30.0005,0.031150825,0.24672655,1.42543764,-47.07183323,-45.00116715,-0.046013608,
0.029117647,31.36411364,0.028370122,0.235687617,1.430699156,-51.34511555,-49.1850174,-0.043917808,
0.029117647,32.72772727,0.025951519,0.225611526,1.435292145,-55.80902055,-53.55481049,-0.042091645,
0.029117647,34.09134091,0.023833867,0.216375154,1.439328139,-60.46345954,-58.11054641,-0.040490294,
0.029117647,35.45495455,0.021968524,0.207875635,1.442887999,-65.308362,-62.85222518,-0.039077961,
0.029117647,36.81856818,0.020316482,0.200027104,1.446048421,-70.34367125,-67.77984679,-0.037825764,
0.029117647,38.18218182,0.018845396,0.192755506,1.448855902,-75.56934126,-72.89341124,-0.036710177,
0.029117647,39.54579545,0.017531165,0.186000407,1.451396353,-80.98533433,-78.19291853,-0.035711876,
0.029117647,40.90940909,0.016350544,0.179706832,1.453668008,-86.59161932,-83.67836865,-0.03481486,
0.029117647,42.27302273,0.015286139,0.173828366,1.455727598,-92.38817031,-89.34976162,-0.034005784,
0.029117647,43.63663636,0.014323717,0.168325668,1.457578389,-98.3749656,-95.20709742,-0.033273446,
0.029117647,45.00025,0.013449668,0.16316343,1.45926487,-104.5519869,-101.2503761,-0.032608381,
0.029117647,46.36386364,0.012656963,0.158311619,1.46082992,-110.9192185,-107.4795976,-0.032002548,
0.029117647,47.72747727,0.01192716,0.153738895,1.462212899,-117.4766475,-113.8947619,-0.031449081,
0.029117647,49.09109091,0.011261582,0.149426034,1.463504305,-124.2242623,-120.495869,-0.030942083,
0.029117647,50.45470455,0.010650617,0.145349749,1.464688832,-131.1620531,-127.282919,-0.03047647,
0.029117647,51.81831818,0.010088361,0.141491052,1.465782603,-138.2900115,-134.2559119,-0.030047836,
0.029117647,53.18193182,0.009569806,0.137832793,1.466783512,-145.6081301,-141.4148476,-0.02965235,
0.029117647,54.54554545,0.009090203,0.134359828,1.467721573,-153.1164026,-148.7597261,-0.029286666,
0.029117647,55.90915909,0.008646021,0.131058376,1.468592888,-160.8148232,-156.2905475,-0.028947853,
0.029117647,57.27277273,0.008233704,0.127915838,1.469387555,-168.7033871,-164.0073117,-0.02863333,
0.029117647,58.63638636,0.007850399,0.124921131,1.470133288,-176.7820898,-171.9100187,-0.028340821,
0.029117647,60,0.007493314,0.122063827,1.470829473,-185.0509276,-179.9986686,-0.028068313,
0.030735294,0.001,1,148.4131591,1,-0.000838113,-0.000833057,-0.006068717,
0.030735294,1.364613636,1,148.4131591,1.000044565,-1.322335615,-1.322524843,0.00014308,
0.030735294,2.728227273,1,148.4131591,2.718281828,-2.644025894,-2.644216628,7.21327E-05,
0.030735294,4.091840909,1,148.4131591,2.718281828,-3.965622297,-3.965908414,7.21442E-05,
0.030735294,5.455454545,1,148.4131591,2.718281828,-5.287218699,-5.2876002,7.215E-05,
0.030735294,6.819068182,1,148.4131591,2.718281828,-6.608815102,-6.609291985,7.21534E-05,
0.030735294,8.182681818,1,148.4131591,2.718281828,-7.930411505,-7.930983771,7.21557E-05,
0.030735294,9.546295455,1,148.4131591,2.718281828,-9.252007908,-9.252675557,7.21574E-05,
0.030735294,10.90990909,1,148.4131591,2.718281828,-10.57360431,-10.57436734,7.21586E-05,
0.030735294,12.27352273,1,148.4131591,2.718281828,-11.89520071,-11.89605913,7.21596E-05,
0.030735294,13.63713636,1,148.4131591,2.718281828,-13.21679712,-13.21775091,7.21603E-05,
0.030735294,15.00075,1,148.4131591,2.718281828,-14.53839352,-14.5394427,7.2161E-05,
0.030735294,16.36436364,1,148.4131591,2.718281828,-15.85998992,-15.86113448,7.21615E-05,
0.030735294,17.72797727,1,148.4131591,2.718281828,-17.18158632,-17.18282627,7.21619E-05,
0.030735294,19.09159091,0.08491428,0.400522379,1.332323373,-19.65890232,-18.50451806,-0.062383914,
0.030735294,20.45520455,0.072333177,0.370996439,1.354602418,-22.38040359,-20.85077902,-0.073360548,
0.030735294,21.81881818,0.062488654,0.345850918,1.372344978,-25.29469082,-23.72340805,-0.066233433,
0.030735294,23.18243182,0.054604224,0.324096978,1.386749715,-28.40070234,-26.78135921,-0.060465308,
0.030735294,24.54604545,0.04817297,0.305046688,1.398624915,-31.69772872,-30.02463251,-0.05572412,
0.030735294,25.90965909,0.042847076,0.288198977,1.408544399,-35.18527773,-33.45322795,-0.051775266,
0.030735294,27.27327273,0.038380042,0.273173467,1.41692495,-38.86299735,-37.06714552,-0.048448614,
0.030735294,28.63688636,0.034592083,0.259680476,1.424071979,-42.7306295,-40.86638523,-0.045618037,
0.030735294,30.0005,0.031349349,0.247488847,1.430221849,-46.78798093,-44.85094708,-0.043188249,
0.030735294,31.36411364,0.028550068,0.236413716,1.435557514,-51.03490433,-49.02083106,-0.041086069,
0.030735294,32.72772727,0.026115261,0.22630536,1.440209953,-55.4712856,-53.37603718,-0.039254477,
0.030735294,34.09134091,0.023983873,0.217039354,1.444294534,-60.09703513,-57.91656544,-0.037648463,
0.030735294,35.45495455,0.022106288,0.208512792,1.447901685,-64.91208171,-62.64241584,-0.036232094,
0.030735294,36.81856818,0.02044354,0.200639439,1.45110534,-69.91636809,-67.55358837,-0.034976376,
0.030735294,38.18218182,0.018964611,0.193343508,1.453974001,-75.10984778,-72.65008304,-0.0338577,
0.030735294,39.54579545,0.017640303,0.186568725,1.456524537,-80.49248275,-77.93189984,-0.032856673,
0.030735294,40.90940909,0.016452141,0.180255481,1.45882565,-86.06424154,-83.39903878,-0.031957236,
0.030735294,42.27302273,0.015384599,0.174361456,1.460808089,-91.82509787,-89.05149986,-0.031146,
0.030735294,43.63663636,0.014412408,0.16883894,1.462787213,-97.77503021,-94.88928308,-0.030411729,
0.030735294,45.00025,0.013532742,0.16366059,1.464499857,-103.9140197,-100.9123884,-0.029744923,
0.030735294,46.36386364,0.01273194,0.158792296,1.466060452,-110.2420508,-107.1208159,-0.02913752,
0.030735294,47.72747727,0.012000843,0.154206742,1.467482905,-116.7591101,-113.5145655,-0.028582628,
0.030735294,49.09109091,0.011331028,0.149880972,1.468783646,-123.4651862,-120.0936373,-0.028074334,
0.030735294,50.45470455,0.010716347,0.145792002,1.469991118,-130.3602692,-126.8580312,-0.027607538,
0.030735294,51.81831818,0.010150419,0.14192146,1.471098733,-137.4443505,-133.8077472,-0.027177823,
0.030735294,53.18193182,0.009628488,0.138251947,1.472122375,-144.7174227,-140.9427854,-0.026781345,
0.030735294,54.54554545,0.009146067,0.134768678,1.473061242,-152.1794794,-148.2631457,-0.026414748,
0.030735294,55.90915909,0.008699006,0.131456859,1.473940679,-159.8305149,-155.7688282,-0.026075093,
0.030735294,57.27277273,0.008284375,0.128304519,1.47475248,-167.6705242,-163.4598328,-0.025759793,
0.030735294,58.63638636,0.007898281,0.125300779,1.475518057,-175.6995028,-171.3361595,-0.025466564,
0.030735294,60,0.007539276,0.122434603,1.476215751,-183.917447,-179.3978083,-0.025193388,
0.032352941,0.001,1,148.4131591,1,-0.000836487,-0.000831439,-0.006071015,
0.032352941,1.364613636,1,148.4131591,1.000046808,-1.320117351,-1.320317367,0.00015149,
0.032352941,2.728227273,1,148.4131591,2.718281828,-2.639601405,-2.639803294,7.64787E-05,
0.032352941,4.091840909,1,148.4131591,2.718281828,-3.958986375,-3.959289222,7.64902E-05,
0.032352941,5.455454545,1,148.4131591,2.718281828,-5.278371344,-5.278775149,7.64959E-05,
0.032352941,6.819068182,1,148.4131591,2.718281828,-6.597756314,-6.598261076,7.64993E-05,
0.032352941,8.182681818,1,148.4131591,2.718281828,-7.917141283,-7.917747004,7.65016E-05,
0.032352941,9.546295455,1,148.4131591,2.718281828,-9.236526252,-9.237232931,7.65033E-05,
0.032352941,10.90990909,1,148.4131591,2.718281828,-10.55591122,-10.55671886,7.65045E-05,
0.032352941,12.27352273,1,148.4131591,2.718281828,-11.87529619,-11.87620479,7.65055E-05,
0.032352941,13.63713636,1,148.4131591,2.718281828,-13.19468116,-13.19569071,7.65062E-05,
0.032352941,15.00075,1,148.4131591,2.718281828,-14.51406613,-14.51517664,7.65068E-05,
0.032352941,16.36436364,1,148.4131591,2.718281828,-15.8334511,-15.83466257,7.65074E-05,
0.032352941,17.72797727,1,148.4131591,2.718281828,-17.15283607,-17.1541485,7.65078E-05,
0.032352941,19.09159091,0.085525163,0.401867753,1.335878725,-19.54471212,-18.47363442,-0.057978721,
0.032352941,20.45520455,0.072837233,0.372212538,1.358454746,-22.24912164,-20.7810599,-0.070644219,
0.032352941,21.81881818,0.062914175,0.346965512,1.37643291,-25.14519972,-23.64408366,-0.06348802,
0.032352941,23.18243182,0.054969567,0.325129178,1.391027779,-28.23186957,-26.6918099,-0.057697836,
0.032352941,24.54604545,0.048491011,0.306009699,1.403060733,-31.50841238,-29.92423861,-0.052939485,
0.032352941,25.90965909,0.043126937,0.289102211,1.413111042,-34.97432975,-33.34136979,-0.048976991,
0.032352941,27.27327273,0.038628573,0.274025844,1.421604426,-38.62926549,-36.94320344,-0.045639303,
0.032352941,28.63688636,0.034814484,0.260487479,1.428848069,-42.47295857,-40.72973956,-0.04279966,
0.032352941,30.0005,0.031549724,0.248255563,1.435079294,-46.50521361,-44.70097816,-0.040362326,
0.032352941,31.36411364,0.028731663,0.237144399,1.440483519,-50.72588169,-48.85691923,-0.038253793,
0.032352941,32.72772727,0.026280787,0.227003188,1.445197492,-55.13484753,-53.19756277,-0.036416796,
0.032352941,34.09134091,0.02413514,0.217707375,1.449338972,-59.7320206,-57.72290878,-0.034806143,
0.032352941,35.45495455,0.022245356,0.209153753,1.452998948,-64.51732897,-62.43295726,-0.03338576,
0.032352941,36.81856818,0.020571626,0.201255331,1.45623614,-69.49071482,-67.32770822,-0.032126544,
0.032352941,38.18218182,0.019082221,0.193938391,1.459142132,-74.65213121,-72.40716164,-0.0310048,
0.032352941,39.54579545,0.01775054,0.187140547,1.461728997,-80.00153973,-77.67131754,-0.030001064,
0.032352941,40.90940909,0.016554666,0.180807339,1.464069287,-85.53890863,-83.12017591,-0.029099225,
0.032352941,42.27302273,0.015476652,0.174892604,1.466177457,-91.26421152,-88.75373676,-0.028285849,
0.032352941,43.63663636,0.014501918,0.169355193,1.468083712,-97.17742626,-94.57200007,-0.027549657,
0.032352941,45.00025,0.013616689,0.164160701,1.469819807,-103.2785342,-100.5749659,-0.026881126,
0.032352941,46.36386364,0.012809381,0.159276624,1.471402529,-109.5675195,-106.7626341,-0.026272164,
0.032352941,47.72747727,0.012074957,0.154677946,1.472846473,-116.0443688,-113.1350048,-0.02571586,
0.032352941,49.09109091,0.011401081,0.150338261,1.474171745,-122.7090704,-119.692078,-0.025206282,
0.032352941,50.45470455,0.010782417,0.146236763,1.475389185,-129.5616143,-126.4338537,-0.024738316,
0.032352941,51.81831818,0.010213051,0.14235422,1.47651106,-136.601992,-133.3603319,-0.024307529,
0.032352941,53.18193182,0.009687864,0.138673518,1.477545704,-143.8301959,-140.4715125,-0.023910068,
0.032352941,54.54554545,0.009202567,0.135179289,1.47850405,-151.2462196,-147.7673956,-0.023542569,
0.032352941,55.90915909,0.008752637,0.131857519,1.479389144,-158.8500573,-155.2479811,-0.02320208,
0.032352941,57.27277273,0.008335214,0.128695505,1.480211473,-166.6417039,-162.9132692,-0.02288601,
0.032352941,58.63638636,0.007947104,0.125682341,1.480981275,-174.6211551,-170.7632597,-0.022592069,
0.032352941,60,0.007585491,0.122807845,1.481705438,-182.7884069,-178.7979527,-0.022318232,
0.033970588,0.001,1,148.4131591,1,-0.000834861,-0.000829822,-0.006073323,
0.033970588,1.364613636,1,148.4131591,1.000049051,-1.317899087,-1.318109891,0.000159929,
0.033970588,2.728227273,1,148.4131591,2.718281828,-2.635176917,-2.63538996,8.08393E-05,
0.033970588,4.091840909,1,148.4131591,2.718281828,-3.952350453,-3.952670029,8.08507E-05,
0.033970588,5.455454545,1,148.4131591,2.718281828,-5.269523989,-5.269950098,8.08564E-05,
0.033970588,6.819068182,1,148.4131591,2.718281828,-6.586697525,-6.587230167,8.08598E-05,
0.033970588,8.182681818,1,148.4131591,2.718281828,-7.903871061,-7.904510236,8.08621E-05,
0.033970588,9.546295455,1,148.4131591,2.718281828,-9.221044597,-9.221790306,8.08637E-05,
0.033970588,10.90990909,1,148.4131591,2.718281828,-10.53821813,-10.53907037,8.08649E-05,
0.033970588,12.27352273,1,148.4131591,2.718281828,-11.85539167,-11.85635044,8.08659E-05,
0.033970588,13.63713636,1,148.4131591,2.718281828,-13.17256521,-13.17363051,8.08667E-05,
0.033970588,15.00075,1,148.4131591,2.718281828,-14.48973874,-14.49091058,8.08673E-05,
0.033970588,16.36436364,1,148.4131591,2.718281828,-15.80691228,-15.80819065,8.08678E-05,
0.033970588,17.72797727,1,148.4131591,2.718281828,-17.12408581,-17.12547072,8.08682E-05,
0.033970588,19.09159091,0.086142921,0.403222301,1.339473791,-19.4309532,-18.44275079,-0.053582159,
0.033970588,20.45520455,0.073344935,0.37343583,1.362355541,-22.11833486,-20.71145753,-0.067927491,
0.033970588,21.81881818,0.06334362,0.34808679,1.380574302,-24.99627329,-23.56489211,-0.060742106,
0.033970588,23.18243182,0.055338765,0.326167597,1.395361665,-28.06367623,-26.60241055,-0.054929822,
0.033970588,24.54604545,0.04881218,0.306978474,1.407561479,-31.31981527,-29.82401283,-0.050154299,
0.033970588,25.90965909,0.043409568,0.290011096,1.417750522,-34.76418576,-33.22969895,-0.046178174,
0.033970588,27.27327273,0.038879456,0.274883166,1.426356057,-38.39642724,-36.81946892,-0.042829469,
0.033970588,28.63688636,0.035039001,0.261299247,1.433696881,-42.21627566,-40.59332273,-0.039980786,
0.033970588,30.0005,0.031752015,0.249026694,1.440015043,-46.22353348,-44.55126038,-0.037535932,
0.033970588,31.36411364,0.028914762,0.237879187,1.445491771,-50.41805018,-48.69328189,-0.035421073,
0.033970588,32.72772727,0.026447694,0.227705039,1.450270363,-54.79970923,-53.01938723,-0.033578698,
0.033970588,34.09134091,0.024287873,0.218379312,1.454469076,-59.3684192,-57.52957642,-0.031963433,
0.033970588,35.45495455,0.022385597,0.20979854,1.458182397,-64.1241074,-62.22384946,-0.030539061,
0.033970588,36.81856818,0.020701189,0.20187471,1.461454818,-69.06671545,-67.10220634,-0.029276371,
0.033970588,38.18218182,0.019202042,0.194534896,1.464412284,-74.19619595,-72.16464706,-0.028151581,
0.033970588,39.54579545,0.017861779,0.187715912,1.467020057,-79.5125101,-77.41117163,-0.027145158,
0.033970588,40.90940909,0.01665813,0.181362445,1.469400538,-85.01562587,-82.84178004,-0.026240936,
0.033970588,42.27302273,0.015573375,0.175428992,1.471536131,-90.70551659,-88.4564723,-0.025425435,
0.033970588,43.63663636,0.014592243,0.169874473,1.473471124,-96.58215995,-94.2552484,-0.024687342,
0.033970588,45.00025,0.013701404,0.164663746,1.475228848,-102.6455371,-100.2381084,-0.024017101,
0.033970588,46.36386364,0.012890164,0.159764972,1.476834431,-108.8956321,-106.4050521,-0.023406595,
0.033970588,47.72747727,0.012149904,0.155151524,1.478300634,-115.3324313,-112.7560798,-0.022848892,
0.033970588,49.09109091,0.011471782,0.150798379,1.479644139,-121.9559231,-119.2911913,-0.022338043,
0.033970588,50.45470455,0.010849203,0.146684167,1.480877542,-128.7660973,-126.0103866,-0.021868917,
0.033970588,51.81831818,0.010276236,0.142789654,1.482014746,-135.7629454,-132.9136658,-0.021437071,
0.033970588,53.18193182,0.009747806,0.13909758,1.483064301,-142.9464597,-140.0010288,-0.021038638,
0.033970588,54.54554545,0.009259283,0.135592484,1.484035833,-150.3166336,-147.2724756,-0.020670244,
0.033970588,55.90915909,0.008806748,0.132260035,1.48493573,-157.8734614,-154.7280063,-0.020328932,
0.033970588,57.27277273,0.008386891,0.129089031,1.485769098,-165.616938,-162.3676209,-0.020012101,
0.033970588,58.63638636,0.007996152,0.126066352,1.486547488,-173.547059,-170.1913193,-0.019717455,
0.033970588,60,0.007632478,0.123182618,1.487268284,-181.6638203,-178.1991015,-0.019442964,
0.035588235,0.001,1,148.4131591,1,-0.000833236,-0.000828204,-0.00607564,
0.035588235,1.364613636,1,148.4131591,1.000051294,-1.315680823,-1.315902415,0.000168395,
0.035588235,2.728227273,1,148.4131591,2.718281828,-2.630752428,-2.630976626,8.52145E-05,
0.035588235,4.091840909,1,148.4131591,2.718281828,-3.945714531,-3.946050837,8.52258E-05,
0.035588235,5.455454545,1,148.4131591,2.718281828,-5.260676634,-5.261125048,8.52315E-05,
0.035588235,6.819068182,1,148.4131591,2.718281828,-6.575638737,-6.576199258,8.52349E-05,
0.035588235,8.182681818,1,148.4131591,2.718281828,-7.890600839,-7.891273469,8.52372E-05,
0.035588235,9.546295455,1,148.4131591,2.718281828,-9.205562942,-9.20634768,8.52388E-05,
0.035588235,10.90990909,1,148.4131591,2.718281828,-10.52052504,-10.52142189,8.524E-05,
0.035588235,12.27352273,1,148.4131591,2.718281828,-11.83548715,-11.8364961,8.5241E-05,
0.035588235,13.63713636,1,148.4131591,2.718281828,-13.15044925,-13.15157031,8.52417E-05,
0.035588235,15.00075,1,148.4131591,2.718281828,-14.46541135,-14.46664452,8.52423E-05,
0.035588235,16.36436364,1,148.4131591,2.718281828,-15.78037346,-15.78171873,8.52428E-05,
0.035588235,17.72797727,1,148.4131591,2.718281828,-17.09533556,-17.09679295,8.52433E-05,
0.035588235,19.09159091,0.086767679,0.404586135,1.34311032,-19.31762597,-18.41186716,-0.049194294,
0.035588235,20.45520455,0.073861707,0.374667883,1.366303241,-21.98804381,-20.64197191,-0.065210432,
0.035588235,21.81881818,0.063777904,0.349215138,1.384772812,-24.84791227,-23.48583341,-0.057995764,
0.035588235,23.18243182,0.055711616,0.327212386,1.399759363,-27.89612325,-26.51316116,-0.052161343,
0.035588235,24.54604545,0.049136357,0.307952729,1.412129383,-31.13193857,-29.72395517,-0.047368642,
0.035588235,25.90965909,0.043694821,0.29092547,1.422456527,-34.55484719,-33.11821544,-0.0433789,
0.035588235,27.27327273,0.039132734,0.275745516,1.431180934,-38.16448429,-36.69594195,-0.040019203,
0.035588235,28.63688636,0.035265631,0.262115711,1.438623535,-41.96058278,-40.45713473,-0.037161506,
0.035588235,30.0005,0.031956266,0.249802321,1.445030264,-45.94294289,-44.40179376,-0.034709164,
0.035588235,31.36411364,0.029099728,0.238618154,1.450583068,-50.11141246,-48.52991904,-0.032588009,
0.035588235,32.72772727,0.026616154,0.228411004,1.455426019,-54.46587374,-52.84151058,-0.030740286,
0.035588235,34.09134091,0.024442008,0.219055244,1.459683322,-59.00623432,-57.33656838,-0.029120437,
0.035588235,35.45495455,0.022527194,0.210446957,1.463446191,-63.7324208,-62.01509242,-0.027692104,
0.035588235,36.81856818,0.020831739,0.202497824,1.466775547,-68.64437418,-66.87708273,-0.026425965,
0.035588235,38.18218182,0.019321663,0.195133522,1.469751635,-73.74204662,-71.92253929,-0.025298152,
0.035588235,39.54579545,0.01797381,0.188293636,1.472423771,-79.02539894,-77.1514621,-0.024289064,
0.035588235,40.90940909,0.016762551,0.181920827,1.474824737,-84.49439878,-82.56385117,-0.02338248,
0.035588235,42.27302273,0.015670852,0.175968642,1.476992922,-90.14901924,-88.1597065,-0.022564875,
0.035588235,43.63663636,0.014683407,0.170396828,1.478951519,-95.98923776,-93.93902808,-0.021824898,
0.035588235,45.00025,0.013786995,0.165169627,1.480734206,-102.0150354,-99.90181591,-0.021152963,
0.035588235,46.36386364,0.012972048,0.160254967,1.48233015,-108.2263959,-106.04807,-0.020540929,
0.035588235,47.72747727,0.012225554,0.155627902,1.483849212,-114.6233057,-112.3777904,-0.019981843,
0.035588235,49.09109091,0.011543117,0.151261254,1.485211851,-121.2057529,-118.890977,-0.019469736,
0.035588235,50.45470455,0.010916623,0.147134289,1.486463337,-127.9737274,-125.5876298,-0.018999464,
0.035588235,51.81831818,0.010340067,0.143227675,1.487617022,-134.9272204,-132.4677489,-0.018566568,
0.035588235,53.18193182,0.009808239,0.13952414,1.488681163,-142.0662243,-139.5313343,-0.018167174,
0.035588235,54.54554545,0.009316702,0.136008247,1.489665706,-149.3907325,-146.7783859,-0.017797897,
0.035588235,55.90915909,0.008861253,0.132665789,1.490578474,-156.900739,-154.2089038,-0.017455771,
0.035588235,57.27277273,0.008439986,0.12948136,1.491408474,-164.5962387,-161.8228879,-0.017138186,
0.035588235,58.63638636,0.008045623,0.126452646,1.492213138,-172.4772275,-169.6203383,-0.016842846,
0.035588235,60,0.00767868,0.123559671,1.492953413,-180.5437008,-177.6012549,-0.016567709,
0.037205882,0.001,1,148.4131591,1,-0.00083161,-0.000826586,-0.006077966,
0.037205882,1.364613636,1,148.4131591,1.000053536,-1.313462559,-1.313694939,0.00017689,
0.037205882,2.728227273,1,148.4131591,2.718281828,-2.62632794,-2.626563292,8.96044E-05,
0.037205882,4.091840909,1,148.4131591,2.718281828,-3.939078609,-3.939431644,8.96157E-05,
0.037205882,5.455454545,1,148.4131591,2.718281828,-5.251829279,-5.252299997,8.96213E-05,
0.037205882,6.819068182,1,148.4131591,2.718281828,-6.564579948,-6.565168349,8.96247E-05,
0.037205882,8.182681818,1,148.4131591,2.718281828,-7.877330618,-7.878036702,8.9627E-05,
0.037205882,9.546295455,1,148.4131591,2.718281828,-9.190081287,-9.190905055,8.96286E-05,
0.037205882,10.90990909,1,148.4131591,2.718281828,-10.50283196,-10.50377341,8.96298E-05,
0.037205882,12.27352273,1,148.4131591,2.718281828,-11.81558263,-11.81664176,8.96307E-05,
0.037205882,13.63713636,1,148.4131591,2.718281828,-13.1283333,-13.12951011,8.96315E-05,
0.037205882,15.00075,1,148.4131591,2.718281828,-14.44108396,-14.44237847,8.96321E-05,
0.037205882,16.36436364,1,148.4131591,2.718281828,-15.75383463,-15.75524682,8.96326E-05,
0.037205882,17.72797727,1,148.4131591,2.718281828,-17.0665853,-17.06811517,8.9633E-05,
0.037205882,19.09159091,0.087399529,0.405959292,1.346788791,-19.20473088,-18.38098352,-0.044815195,
0.037205882,20.45520455,0.074382024,0.375909021,1.370319979,-21.85824906,-20.57260305,-0.062493113,
0.037205882,21.81881818,0.064216637,0.350350427,1.389029022,-24.70011739,-23.40690755,-0.055249069,
0.037205882,23.18243182,0.056087677,0.328262666,1.404229463,-27.7292116,-26.42406174,-0.049392477,
0.037205882,24.54604545,0.04946394,0.308932946,1.416764255,-30.94478349,-29.62406564,-0.044582599,
0.037205882,25.90965909,0.043982861,0.291845337,1.427235799,-34.34631552,-33.00691925,-0.040579257,
0.037205882,27.27327273,0.039388425,0.276612897,1.436082324,-37.93343844,-36.57262255,-0.037208595,
0.037205882,28.63688636,0.035494404,0.262936933,1.443629554,-41.70588202,-40.32117556,-0.034341917,
0.037205882,30.0005,0.032162461,0.250582486,1.450127779,-45.66344426,-44.25257828,-0.031882119,
0.037205882,31.36411364,0.029286461,0.239361523,1.455757189,-49.80597132,-48.36683069,-0.029754702,
0.037205882,32.72772727,0.026786271,0.229121274,1.460672238,-54.1333442,-52.66393281,-0.027901665,
0.037205882,34.09134091,0.024597587,0.219735076,1.464986442,-58.64546952,-57.14388464,-0.026277263,
0.037205882,35.45495455,0.022670307,0.211099395,1.468797447,-63.34227312,-61.80668617,-0.024844997,
0.037205882,36.81856818,0.020963782,0.203125044,1.472190202,-68.22369542,-66.6523374,-0.023575438,
0.037205882,38.18218182,0.019444844,0.195738148,1.475205029,-73.28968809,-71.68083833,-0.022444628,
0.037205882,39.54579545,0.018084917,0.188876502,1.47795197,-78.54021152,-76.89218897,-0.021432899,
0.037205882,40.90940909,0.016867948,0.182482459,1.480344556,-83.97523316,-82.28638931,-0.020523976,
0.037205882,42.27302273,0.015769195,0.176511512,1.482543422,-89.59472573,-87.86343935,-0.019704287,
0.037205882,43.63663636,0.014775405,0.170922254,1.48453082,-95.39866652,-93.6233391,-0.018962445,
0.037205882,45.00025,0.013873223,0.165678816,1.486342787,-101.3870363,-99.56608855,-0.018288835,
0.037205882,46.36386364,0.013053597,0.160749983,1.488001488,-107.5598189,-105.6916877,-0.01767529,
0.037205882,47.72747727,0.012301886,0.156107138,1.489498837,-113.9170004,-112.0001366,-0.017114835,
0.037205882,49.09109091,0.011615117,0.151726877,1.490881337,-120.4585689,-118.4914351,-0.016601485,
0.037205882,50.45470455,0.010984648,0.147587053,1.492151157,-127.1845142,-125.1655834,-0.01613008,
0.037205882,51.81831818,0.010404435,0.143668296,1.493320134,-134.0948274,-132.0225813,-0.015696148,
0.037205882,53.18193182,0.009869263,0.139953281,1.494399957,-141.1895008,-139.062429,-0.015295805,
0.037205882,54.54554545,0.009374625,0.136426531,1.495400183,-148.4685277,-146.2851264,-0.014925655,
0.037205882,55.90915909,0.008916294,0.133073693,1.496325099,-155.9319022,-153.6906735,-0.014582725,
0.037205882,57.27277273,0.008490715,0.129881063,1.497228207,-163.5796192,-161.2790702,-0.014264399,
0.037205882,58.63638636,0.008097449,0.126836738,1.497968243,-171.4116738,-169.0503167,-0.013968368,
0.037205882,60,0.007727218,0.123939748,1.498729866,-179.4280629,-177.0044129,-0.013692597,
0.038823529,0.001,1,148.4131591,1,-0.000829985,-0.000824969,-0.006080301,
0.038823529,1.364613636,1,148.4131591,2.718281828,-1.311364216,-1.311487463,9.39754E-05,
0.038823529,2.728227273,1,148.4131591,2.718281828,-2.621903452,-2.622149957,9.40091E-05,
0.038823529,4.091840909,1,148.4131591,2.718281828,-3.932442688,-3.932812452,9.40203E-05,
0.038823529,5.455454545,1,148.4131591,2.718281828,-5.242981924,-5.243474946,9.40259E-05,
0.038823529,6.819068182,1,148.4131591,2.718281828,-6.55352116,-6.554137441,9.40293E-05,
0.038823529,8.182681818,1,148.4131591,2.718281828,-7.864060396,-7.864799935,9.40315E-05,
0.038823529,9.546295455,1,148.4131591,2.718281828,-9.174599632,-9.175462429,9.40331E-05,
0.038823529,10.90990909,1,148.4131591,2.718281828,-10.48513887,-10.48612492,9.40343E-05,
0.038823529,12.27352273,1,148.4131591,2.718281828,-11.7956781,-11.79678742,9.40353E-05,
0.038823529,13.63713636,1,148.4131591,2.718281828,-13.10621734,-13.10744991,9.4036E-05,
0.038823529,15.00075,1,148.4131591,2.718281828,-14.41675658,-14.41811241,9.40366E-05,
0.038823529,16.36436364,1,148.4131591,2.718281828,-15.72729581,-15.7287749,9.40371E-05,
0.038823529,17.72797727,1,148.4131591,2.718281828,-17.03783505,-17.0394374,9.40376E-05,
0.038823529,19.09159091,0.088038147,0.407342196,1.35051685,-19.09226839,-18.35009989,-0.04044493,
0.038823529,20.45520455,0.07490713,0.377154296,1.374352473,-21.72895121,-20.50335095,-0.059775607,
0.038823529,21.81881818,0.064659895,0.351492738,1.393344662,-24.55288945,-23.32811453,-0.052502097,
0.038823529,23.18243182,0.056467894,0.329319788,1.40875925,-27.56294229,-26.33511229,-0.046623306,
0.038823529,24.54604545,0.04979461,0.309918911,1.421470726,-30.75835131,-29.52434424,-0.041796257,
0.038823529,25.90965909,0.044273667,0.292770597,1.432090827,-34.13859231,-32.89581038,-0.037779338,
0.038823529,27.27327273,0.039646564,0.277485358,1.441063168,-37.70329154,-36.44951071,-0.034397741,
0.038823529,28.63688636,0.035725349,0.263762966,1.448717988,-41.45217558,-40.18544524,-0.031522118,
0.038823529,30.0005,0.03237057,0.251367246,1.455309457,-45.38504014,-44.10361395,-0.029054902,
0.038823529,31.36411364,0.029474939,0.240109268,1.461018182,-49.50172969,-48.20401684,-0.02692126,
0.038823529,32.72772727,0.026957859,0.229835453,1.466002959,-53.80212394,-52.48665393,-0.025062943,
