eta,U,a,s,y,E,Einf,Ebind
0.047457627,43.21621608,0.01568727,0.176044954,1.521788474,-89.97259402,-89.87780977,-0.00105459
0.048813559,43.21621608,0.015771367,0.176509529,1.527168295,-89.5012637,-89.62143953,0.001340927
0.050169492,43.21621608,0.015856312,0.176976686,1.532648113,-89.03160141,-89.36543545,0.003735606
0.051525424,43.21621608,0.015941926,0.177446237,1.538227275,-88.56361346,-89.10979753,0.006129338
0.052881356,43.21621608,0.016028083,0.177918064,1.543911848,-88.09730647,-88.85452578,0.008522012
0.054237288,43.21621608,0.016115146,0.178392609,1.549714027,-87.63268744,-88.59962018,0.010913509
0.05559322,43.21621608,0.016202821,0.178869567,1.555631786,-87.16976373,-88.34508075,0.013303706
0.056949153,43.21621608,0.016291122,0.179348998,1.56166403,-86.70854311,-88.09090748,0.015692475
0.058305085,43.21621608,0.016380411,0.179831198,1.567839837,-86.24903378,-87.83710037,0.018079679
0.059661017,43.21621608,0.016471505,0.180315199,1.574137844,-85.79124444,-87.58365942,0.020465176
0.061016949,43.21621608,0.016561113,0.180803234,1.580599158,-85.33518432,-87.33058464,0.022848814
0.062372881,43.21621608,0.016652839,0.181293532,1.587200849,-84.88086318,-87.07787601,0.025230437
0.063728814,43.21621608,0.016744487,0.181786307,1.593965205,-84.42829146,-86.82553355,0.027609875
0.065084746,43.21621608,0.016837495,0.18228195,1.600895861,-83.97748025,-86.57355725,0.029986951
0.066440678,43.21621608,0.016931206,0.182780413,1.608008141,-83.52844143,-86.32194711,0.032361477
0.06779661,43.21621608,0.01702575,0.183281832,1.615316254,-83.08118771,-86.07070313,0.034733252
0.069152542,43.21621608,0.017121249,0.183786274,1.622821901,-82.63573274,-85.81982532,0.037102063
0.070508475,43.21621608,0.017217417,0.184293695,1.630551346,-82.19209122,-85.56931366,0.039467682
0.071864407,43.21621608,0.017314937,0.184804522,1.63851507,-81.75027903,-85.31916817,0.041829863
0.073220339,43.21621608,0.017412786,0.185318221,1.646738688,-81.31031339,-85.06938884,0.044188344
0.074576271,43.21621608,0.017511883,0.185835431,1.655237264,-80.87221299,-84.81997567,0.046542841
0.075932203,43.21621608,0.017611706,0.186356031,1.664032199,-80.43599827,-84.57092866,0.048893047
0.077288136,43.21621608,0.017712605,0.186880266,1.673153716,-80.00169165,-84.32224782,0.051238627
0.078644068,43.21621608,0.017814512,0.187408337,1.682636848,-79.5693178,-84.07393313,0.053579215
0.08,43.21621608,0.017917431,0.187940167,1.692510268,-79.13890412,-83.82598461,0.05591441
0,43.46746734,0.012956873,0.160200318,1.375639916,-108.7271649,-100.2368822,-0.084702183
0.001355932,43.46746734,0.013020669,0.160590386,1.379028944,-108.1938029,-99.96455722,-0.082321634
0.002711864,43.46746734,0.013085096,0.160982273,1.382455162,-107.6620118,-99.69260266,-0.079939825
0.004067797,43.46746734,0.013149986,0.161375293,1.385904611,-107.1317936,-99.42101853,-0.077556791
0.005423729,43.46746734,0.01321529,0.161770682,1.389397416,-106.6031501,-99.14980484,-0.075172566
0.006779661,43.46746734,0.013281138,0.162167883,1.39292938,-106.0760831,-98.87896157,-0.072787187
0.008135593,43.46746734,0.013347423,0.162566948,1.396497291,-105.5505946,-98.60848874,-0.070400692
0.009491525,43.46746734,0.013414196,0.162967867,1.40010577,-105.0266865,-98.33838634,-0.068013117
0.010847458,43.46746734,0.013481395,0.163370742,1.403756186,-104.504361,-98.06865437,-0.065624502
0.01220339,43.46746734,0.013549105,0.16377542,1.407434659,-103.9836201,-97.79929283,-0.063234888
0.013559322,43.46746734,0.013617399,0.164182066,1.411171084,-103.4644661,-97.53030172,-0.060844315
0.014915254,43.46746734,0.013686326,0.164590547,1.414941238,-102.9469012,-97.26168105,-0.058452826
0.016271186,43.46746734,0.013755471,0.165001132,1.418761779,-102.4309277,-96.9934308,-0.056060466
0.017627119,43.46746734,0.013825196,0.165413601,1.422625587,-101.916548,-96.72555099,-0.053667278
0.018983051,43.46746734,0.013895485,0.16582804,1.426535091,-101.4037647,-96.45804161,-0.05127331
0.020338983,43.46746734,0.013966491,0.166244389,1.430489415,-100.8925802,-96.19090266,-0.048878609
0.021694915,43.46746734,0.014037646,0.166662874,1.434498201,-100.3829972,-95.92413414,-0.046483225
0.023050847,43.46746734,0.014109549,0.167083275,1.438554446,-99.87501855,-95.65773606,-0.044087208
0.02440678,43.46746734,0.014182004,0.167505757,1.442661729,-99.36864695,-95.3917084,-0.04169061
0.025762712,43.46746734,0.014254996,0.167930267,1.446821755,-98.86388539,-95.12605118,-0.039293486
0.027118644,43.46746734,0.014328636,0.168356868,1.451037266,-98.36073689,-94.86076439,-0.036895892
0.028474576,43.46746734,0.014402754,0.168785257,1.455309595,-97.85920461,-94.59584803,-0.034497884
0.029830508,43.46746734,0.014477363,0.169215889,1.459642161,-97.3592918,-94.3313021,-0.032099522
0.031186441,43.46746734,0.014552574,0.169648732,1.464031803,-96.86100187,-94.0671266,-0.029700867
0.032542373,43.46746734,0.014628362,0.170083733,1.468481878,-96.36433831,-93.80332154,-0.027301984
0.033898305,43.46746734,0.014704726,0.170520836,1.472998086,-95.86930478,-93.53988691,-0.024902937
0.035254237,43.46746734,0.014781681,0.17096012,1.477578806,-95.37590507,-93.2768227,-0.022503794
0.036610169,43.46746734,0.014859225,0.171401565,1.482228693,-94.88414313,-93.01412893,-0.020104625
0.037966102,43.46746734,0.014937385,0.171845228,1.486949246,-94.39402307,-92.7518056,-0.017705504
0.039322034,43.46746734,0.015016111,0.172291128,1.491744381,-93.90554915,-92.48985269,-0.015306506
0.040677966,43.46746734,0.015095479,0.172739058,1.496608457,-93.41872584,-92.22827021,-0.012907708
0.042033898,43.46746734,0.015175475,0.173189468,1.501558627,-92.93355778,-91.96705817,-0.010509193
0.043389831,43.46746734,0.01525597,0.17364194,1.506581237,-92.45004982,-91.70621656,-0.008111045
0.044745763,43.46746734,0.015337268,0.174096909,1.51169704,-91.96820705,-91.44574538,-0.005713351
0.046101695,43.46746734,0.015419247,0.174554009,1.516904082,-91.48803475,-91.18564463,-0.003316203
0.047457627,43.46746734,0.015501792,0.17501345,1.522195385,-91.00953847,-90.92591431,-0.000919696
0.048813559,43.46746734,0.015584956,0.175475531,1.527573831,-90.53272405,-90.66655442,0.001476072
0.050169492,43.46746734,0.015668805,0.175939805,1.533051634,-90.05759757,-90.40756497,0.003870997
0.051525424,43.46746734,0.015753376,0.176406566,1.538638467,-89.58416544,-90.14894595,0.006264971
0.052881356,43.46746734,0.015838545,0.176875678,1.54432276,-89.11243439,-89.89069736,0.008657881
0.054237288,43.46746734,0.01592444,0.177347268,1.550135602,-88.64241152,-89.6328192,0.01104961
0.05559322,43.46746734,0.016011155,0.177821497,1.556061484,-88.1741043,-89.37531147,0.013440033
0.056949153,43.46746734,0.016098486,0.178298176,1.562109681,-87.70752061,-89.11817417,0.015829022
0.058305085,43.46746734,0.016186598,0.178777466,1.568285899,-87.24266879,-88.86140731,0.01821644
0.059661017,43.46746734,0.016275381,0.179259297,1.574600938,-86.77955766,-88.60501087,0.020602144
0.061016949,43.46746734,0.016365151,0.179743085,1.581048689,-86.31819657,-88.34898487,0.022985983
0.062372881,43.46746734,0.016455105,0.180230993,1.587675844,-85.85859547,-88.0933293,0.025367799
0.063728814,43.46746734,0.016546322,0.180720984,1.59444168,-85.40076493,-87.83804416,0.027747422
0.065084746,43.46746734,0.016638173,0.181213862,1.601392976,-84.94471622,-87.58312946,0.030124674
0.066440678,43.46746734,0.016730759,0.181709314,1.608504114,-84.49046141,-87.32858518,0.032499367
0.06779661,43.46746734,0.016824207,0.182207783,1.615820069,-84.0380134,-87.07441134,0.0348713
0.069152542,43.46746734,0.016918477,0.182709255,1.623342019,-83.58738606,-86.82060792,0.037240258
0.070508475,43.46746734,0.017013619,0.183213774,1.631083019,-83.13859433,-86.56717494,0.039606013
0.071864407,43.46746734,0.017109818,0.183721454,1.6390615,-82.69165433,-86.3141124,0.041968317
0.073220339,43.46746734,0.017206654,0.184232359,1.647294555,-82.24658355,-86.06142028,0.044326909
0.074576271,43.46746734,0.017304323,0.18474641,1.655806795,-81.803401,-85.80909859,0.046681502
0.075932203,43.46746734,0.017403247,0.185264156,1.664621376,-81.36212745,-85.55714734,0.049031788
0.077288136,43.46746734,0.01750277,0.185785336,1.673755363,-80.92278569,-85.30556651,0.051377431
0.078644068,43.46746734,0.017603502,0.186310319,1.683258318,-80.48540082,-85.05435612,0.053718064
0.08,43.46746734,0.017705192,0.18683916,1.693154471,-80.05000068,-84.80351616,0.056053283
0,43.71871859,0.012804785,0.159268441,1.375910639,-109.9753114,-101.3990124,-0.084579708
0.001355932,43.71871859,0.012868633,0.159657016,1.379290848,-109.4357685,-101.1235302,-0.082198854
0.002711864,43.71871859,0.012932627,0.160046831,1.382712289,-108.897815,-100.8484226,-0.079816741
0.004067797,43.71871859,0.01299765,0.160438892,1.386164424,-108.3614527,-100.5736898,-0.077433402
0.005423729,43.71871859,0.013060528,0.160829896,1.389669501,-107.8266836,-100.2993317,-0.075048874
0.006779661,43.71871859,0.013125557,0.161224761,1.393206177,-107.2935094,-100.0253483,-0.072663192
0.008135593,43.71871859,0.013190929,0.161621399,1.396783389,-106.7619321,-99.75173964,-0.070276393
0.009491525,43.71871859,0.0132572,0.162020029,1.40039673,-106.2319539,-99.47850571,-0.067888516
0.010847458,43.71871859,0.013323541,0.162420508,1.404047662,-105.7035767,-99.20564651,-0.0654996
0.01220339,43.71871859,0.013390471,0.162822742,1.407726564,-105.1768027,-98.93316204,-0.063109684
0.013559322,43.71871859,0.013457861,0.163227014,1.411462072,-104.6516341,-98.66105229,-0.060718811
0.014915254,43.71871859,0.013525947,0.163633079,1.415235111,-104.1280733,-98.38931727,-0.058327024
0.016271186,43.71871859,0.013594268,0.164041205,1.419058674,-103.6061225,-98.11795698,-0.055934364
0.017627119,43.71871859,0.013663171,0.164451251,1.422924395,-103.0857843,-97.84697141,-0.053540879
0.018983051,43.71871859,0.013732604,0.164863219,1.426837885,-102.5670611,-97.57636057,-0.051146615
0.020338983,43.71871859,0.013802582,0.165277169,1.430797141,-102.0499555,-97.30612446,-0.048751619
0.021694915,43.71871859,0.01387319,0.16569305,1.434805757,-101.5344703,-97.03626307,-0.04635594
0.023050847,43.71871859,0.013944089,0.166111041,1.438866433,-101.0206081,-96.76677641,-0.04395963
0.02440678,43.71871859,0.014015527,0.166530906,1.442977612,-100.5083719,-96.49766447,-0.041562741
0.025762712,43.71871859,0.014087586,0.166952963,1.447141565,-99.99776471,-96.22892726,-0.039165327
0.027118644,43.71871859,0.014160691,0.167377439,1.451366381,-99.4887895,-95.96056478,-0.036767444
0.028474576,43.71871859,0.014233882,0.167803318,1.455637535,-98.98144951,-95.69257702,-0.03436915
0.029830508,43.71871859,0.014307576,0.168231026,1.459968936,-98.47574804,-95.42496399,-0.031970503
0.031186441,43.71871859,0.014381871,0.168661314,1.464362659,-97.97168855,-95.15772568,-0.029571565
0.032542373,43.71871859,0.014456728,0.169093717,1.468818355,-97.46927457,-94.89086211,-0.0271724
0.033898305,43.71871859,0.014532167,0.169528219,1.473338395,-96.96850983,-94.62437325,-0.024773074
0.035254237,43.71871859,0.014608192,0.169964895,1.477923422,-96.46939817,-94.35825913,-0.022373654
0.036610169,43.71871859,0.014684792,0.170403708,1.482577395,-95.97194358,-94.09251973,-0.019974211
0.037966102,43.71871859,0.014761992,0.170844709,1.487301863,-95.47615024,-93.82715506,-0.017574818
0.039322034,43.71871859,0.014839789,0.171288007,1.492101186,-94.98202248,-93.56216511,-0.015175551
0.040677966,43.71871859,0.014918199,0.171733386,1.49697317,-94.48956481,-93.29754989,-0.012776487
0.042033898,43.71871859,0.014997252,0.172181043,1.501924999,-93.99878196,-93.03330939,-0.010377709
0.043389831,43.71871859,0.015076928,0.172630967,1.506956339,-93.50967886,-92.76944363,-0.0079793
0.044745763,43.71871859,0.015157128,0.173083097,1.512066788,-93.02226063,-92.50595259,-0.005581349
0.046101695,43.71871859,0.015238275,0.173538038,1.51727128,-92.53653266,-92.24283627,-0.003183948
0.047457627,43.71871859,0.015319614,0.173994373,1.52258372,-92.05250059,-91.98009468,-0.000787191
0.048813559,43.71871859,0.015401862,0.174453663,1.527954894,-91.57017032,-91.71772782,0.001608822
0.050169492,43.71871859,0.015484657,0.174915141,1.533447975,-91.08954802,-91.45573568,0.004003988
0.051525424,43.71871859,0.015568208,0.175379141,1.539042342,-90.61064021,-91.19411827,0.006398198
0.052881356,43.71871859,0.015652422,0.175845541,1.544742087,-90.13345372,-90.93287559,0.00879134
0.054237288,43.71871859,0.015737313,0.176314402,1.550554455,-89.65799574,-90.67200763,0.011183296
0.05559322,43.71871859,0.015822803,0.176785661,1.556481123,-89.18427385,-90.4115144,0.013573941
0.056949153,43.71871859,0.015909181,0.177259621,1.562538517,-88.71229607,-90.1513959,0.015963145
0.058305085,43.71871859,0.015996185,0.177736063,1.56872357,-88.24207083,-89.89165212,0.018350773
0.059661017,43.71871859,0.016083969,0.178215129,1.575043544,-87.77360711,-89.63228306,0.02073668
0.061016949,43.71871859,0.01617239,0.178696859,1.581512555,-87.3069144,-89.37328874,0.023120715
0.062372881,43.71871859,0.016261648,0.179181136,1.58813099,-86.84200278,-89.11466914,0.025502719
0.063728814,43.71871859,0.016351499,0.179668239,1.594916341,-86.378883,-88.85642427,0.027882523
0.065084746,43.71871859,0.016442372,0.180158213,1.60186868,-85.9175665,-88.59855412,0.030259948
0.066440678,43.71871859,0.01653393,0.18065084,1.608994786,-85.45806553,-88.3410587,0.032634804
0.06779661,43.71871859,0.016626198,0.181146371,1.616318399,-85.00039319,-88.083938,0.035006891
0.069152542,43.71871859,0.016719379,0.181644909,1.623849466,-84.54456356,-87.82719204,0.037375993
0.070508475,43.71871859,0.016813403,0.182146641,1.63160711,-84.09059182,-87.57082079,0.039741879
0.071864407,43.71871859,0.016908223,0.182651208,1.639594868,-83.63849436,-87.31482428,0.042104304
0.073220339,43.71871859,0.017004089,0.183159135,1.647842939,-83.18828892,-87.05920249,0.044463003
0.074576271,43.71871859,0.017100652,0.183670271,1.656376575,-82.73999484,-86.80395543,0.046817689
0.075932203,43.71871859,0.017198168,0.184184925,1.665197281,-82.29363322,-86.54908309,0.049168053
0.077288136,43.71871859,0.017296848,0.184703304,1.674355059,-81.84922722,-86.29458548,0.051513756
0.078644068,43.71871859,0.017396205,0.185225229,1.683867977,-81.40680236,-86.0404626,0.053854432
0.08,43.71871859,0.017496385,0.185751487,1.69381352,-80.96638696,-85.78671444,0.056189674
0,43.96996985,0.012656065,0.158348081,1.376168292,-111.2306565,-102.5678407,-0.084459376
0.001355932,43.96996985,0.01271856,0.158733651,1.379558479,-110.6848972,-102.2891829,-0.082078222
0.002711864,43.96996985,0.012781397,0.159120778,1.382985432,-110.1407458,-102.0109042,-0.07969581
0.004067797,43.96996985,0.012845054,0.159510065,1.386444403,-109.5982041,-101.7330045,-0.077312173
0.005423729,43.96996985,0.012909887,0.159901783,1.389935069,-109.057274,-101.4554839,-0.074927346
0.006779661,43.96996985,0.012972746,0.160292612,1.393479499,-108.5179575,-101.1783423,-0.072541367
0.008135593,43.96996985,0.013037457,0.16068698,1.397053115,-107.9802565,-100.9015797,-0.070154271
0.009491525,43.96996985,0.013102622,0.161083227,1.400670102,-107.4441731,-100.6251962,-0.067766097
0.010847458,43.96996985,0.013168433,0.161481299,1.404325487,-106.9097093,-100.3491918,-0.065376885
0.01220339,43.96996985,0.013234548,0.161881169,1.408006697,-106.3768675,-100.0735664,-0.062986674
0.013559322,43.96996985,0.013301128,0.16228307,1.411747577,-105.8456498,-99.79832001,-0.060595507
0.014915254,43.96996985,0.013368383,0.162686761,1.415522908,-105.3160585,-99.5234527,-0.058203425
0.016271186,43.96996985,0.0134359,0.163092481,1.419349634,-104.7880961,-99.24896443,-0.055810473
0.017627119,43.96996985,0.013503983,0.1635001,1.423218896,-104.261765,-98.9748552,-0.053416696
0.018983051,43.96996985,0.013572592,0.163909642,1.427135078,-103.7370677,-98.70112503,-0.051022141
0.020338983,43.96996985,0.013641737,0.164321139,1.431097966,-103.214007,-98.4277739,-0.048626855
0.021694915,43.96996985,0.013711392,0.164734615,1.435110435,-102.6925854,-98.15480181,-0.046230888
0.023050847,43.96996985,0.013781504,0.165150149,1.439167651,-102.172806,-97.88220877,-0.043834291
0.02440678,43.96996985,0.013852274,0.16556755,1.443287153,-101.6546714,-97.60999478,-0.041437116
0.025762712,43.96996985,0.013923692,0.165987079,1.447451938,-101.1381849,-97.33815983,-0.039039417
0.027118644,43.96996985,0.013995279,0.166408587,1.451676512,-100.6233494,-97.06670393,-0.036641251
0.028474576,43.96996985,0.014068021,0.166832498,1.455956019,-100.1101683,-96.79562707,-0.034242675
0.029830508,43.96996985,0.014141055,0.167258346,1.460297246,-99.59864482,-96.52492926,-0.031843748
0.031186441,43.96996985,0.014214425,0.167686014,1.464693969,-99.08878255,-96.25461049,-0.029444533
0.032542373,43.96996985,0.014288356,0.168115766,1.46915348,-98.58058507,-95.98467077,-0.027045092
0.033898305,43.96996985,0.014362867,0.168547652,1.473676923,-98.07405612,-95.7151101,-0.024645492
0.035254237,43.96996985,0.014437956,0.168981668,1.478266094,-97.56919962,-95.44592847,-0.022245801
0.036610169,43.96996985,0.014513615,0.169417834,1.482923512,-97.06601963,-95.17712589,-0.019846089
0.037966102,43.96996985,0.014589875,0.169856186,1.487651901,-96.56452035,-94.90870235,-0.01744643
0.039322034,43.96996985,0.014666536,0.170296494,1.492450666,-96.0647062,-94.64065786,-0.015046898
0.040677966,43.96996985,0.014744032,0.1707393,1.497327719,-95.56658176,-94.37299242,-0.012647573
0.042033898,43.96996985,0.014822135,0.171184326,1.50228333,-95.07015181,-94.10570602,-0.010248537
0.043389831,43.96996985,0.014900855,0.171631615,1.507320006,-94.57542135,-93.83879867,-0.007849873
0.044745763,43.96996985,0.014980197,0.17208118,1.512442214,-94.08239559,-93.57227036,-0.005451671
0.046101695,43.96996985,0.015060047,0.172532949,1.517640247,-93.59107998,-93.3061211,-0.003054021
0.047457627,43.96996985,0.015140961,0.172987558,1.522946722,-93.10148026,-93.04035088,-0.00065702
0.048813559,43.96996985,0.015221906,0.173443555,1.528359274,-92.61360239,-92.77495971,0.001739234
0.050169492,43.96996985,0.015303775,0.173902489,1.533840483,-92.12745266,-92.50994759,0.004134636
0.051525424,43.96996985,0.015386281,0.174363655,1.539434487,-91.64303766,-92.24531451,0.006529078
0.052881356,43.96996985,0.015469524,0.174827409,1.545143917,-91.16036433,-91.98106047,0.008922447
0.054237288,43.96996985,0.01555341,0.175293514,1.550963477,-90.67943996,-91.71718549,0.011314625
0.05559322,43.96996985,0.015637981,0.175762116,1.556900239,-90.20027226,-91.45368955,0.013705486
0.056949153,43.96996985,0.015723083,0.176233069,1.56295418,-89.72286934,-91.19057265,0.016094902
0.058305085,43.96996985,0.015809183,0.176706855,1.56915239,-89.24723978,-90.9278348,0.018482734
0.059661017,43.96996985,0.015895884,0.177183103,1.575482183,-88.77339268,-90.665476,0.02086884
0.061016949,43.96996985,0.015983341,0.177662004,1.581954699,-88.30133767,-90.40349624,0.023253067
0.062372881,43.96996985,0.016071663,0.178143493,1.588581231,-87.83108499,-90.14189553,0.025635256
0.063728814,43.96996985,0.016160336,0.178627764,1.595375162,-87.36264555,-89.88067386,0.028015236
0.065084746,43.96996985,0.016250061,0.179114838,1.602334659,-86.89603096,-89.61983124,0.03039283
0.066440678,43.96996985,0.016340534,0.179604575,1.609473493,-86.43125365,-89.35936766,0.032767846
0.06779661,43.96996985,0.016431714,0.180097357,1.616808578,-85.96832693,-89.09928314,0.035140083
0.069152542,43.96996985,0.016523768,0.180592998,1.624351411,-85.5072651,-88.83957765,0.037509325
0.070508475,43.96996985,0.016616606,0.181091704,1.632119387,-85.04808357,-88.58025121,0.03987534
0.071864407,43.96996985,0.016710395,0.181593515,1.640119488,-84.59079899,-88.32130382,0.042237882
0.073220339,43.96996985,0.016804994,0.182098536,1.648380764,-84.13542938,-88.06273548,0.044596685
0.074576271,43.96996985,0.01690048,0.182606777,1.656920838,-83.68199438,-87.80454618,0.046951462
0.075932203,43.96996985,0.016996885,0.18311847,1.665763924,-83.23051545,-87.54673592,0.049301901
0.077288136,43.96996985,0.017094393,0.183633804,1.674939938,-82.7810161,-87.28930471,0.051647663
0.078644068,43.96996985,0.01719271,0.184152875,1.684472863,-82.33352229,-87.03225255,0.053988379
0.08,43.96996985,0.017291956,0.184675767,1.694407886,-81.88806282,-86.77557943,0.056323641
0,44.22122111,0.012509603,0.157437816,1.376427575,-112.4932002,-103.7433669,-0.084341135
0.001355932,44.22122111,0.012571433,0.15782142,1.379817152,-111.941189,-103.4615155,-0.081959688
0.002711864,44.22122111,0.012633509,0.158206421,1.383248262,-111.3908042,-103.1800474,-0.079576982
0.004067797,44.22122111,0.012696008,0.15859281,1.386713015,-110.8420477,-102.8989627,-0.077193052
0.005423729,44.22122111,0.012759358,0.158981551,1.39021053,-110.2949214,-102.6182614,-0.074807933
0.006779661,44.22122111,0.012823962,0.159372853,1.393739631,-109.7494273,-102.3379435,-0.072421661
0.008135593,44.22122111,0.012886595,0.159763356,1.397323102,-109.2055675,-102.058009,-0.070034274
0.009491525,44.22122111,0.01295097,0.160157267,1.400946681,-108.663344,-101.7784579,-0.067645809
0.010847458,44.22122111,0.013015877,0.160552905,1.404596982,-108.1227589,-101.4992902,-0.065256306
0.01220339,44.22122111,0.013081326,0.160950661,1.408291699,-107.5838144,-101.2205058,-0.062865805
0.013559322,44.22122111,0.013147132,0.161350065,1.412028598,-107.0465129,-100.9421049,-0.060474349
0.014915254,44.22122111,0.013213576,0.161751397,1.415806976,-106.5108567,-100.6640873,-0.058081979
0.016271186,44.22122111,0.0132803,0.162154737,1.419636606,-105.9768482,-100.3864531,-0.05568874
0.017627119,44.22122111,0.01334753,0.162560019,1.423487358,-105.4444899,-100.1092024,-0.053294676
0.018983051,44.22122111,0.013415382,0.162967112,1.427426859,-104.9137844,-99.83233498,-0.050899836
0.020338983,44.22122111,0.013483712,0.163376206,1.431392848,-104.3847344,-99.55585098,-0.048504265
0.021694915,44.22122111,0.013552684,0.163787202,1.435406766,-103.8573426,-99.27975037,-0.046108015
0.023050847,44.22122111,0.013621942,0.16420027,1.439472848,-103.3316119,-99.00403315,-0.043711136
0.02440678,44.22122111,0.013691735,0.164615344,1.443590989,-102.8075453,-98.72869932,-0.041313681
0.025762712,44.22122111,0.013762158,0.165032354,1.447762555,-102.2851458,-98.45374888,-0.038915703
0.027118644,44.22122111,0.013833084,0.165451419,1.451988784,-101.7644165,-98.17918184,-0.036517259
0.028474576,44.22122111,0.013904607,0.165872553,1.456270666,-101.2453608,-97.90499818,-0.034118407
0.029830508,44.22122111,0.013976896,0.166295926,1.460611758,-100.727982,-97.63119791,-0.031719207
0.031186441,44.22122111,0.014049415,0.166721115,1.465012508,-100.2122838,-97.35778103,-0.029319719
0.032542373,44.22122111,0.014122487,0.167148375,1.469475889,-99.69826968,-97.08474754,-0.026920008
0.033898305,44.22122111,0.014196118,0.167577746,1.474003112,-99.18594355,-96.81209744,-0.024520139
0.035254237,44.22122111,0.014270324,0.168009243,1.478597115,-98.67530934,-96.53983073,-0.022120182
0.036610169,44.22122111,0.014345105,0.168442894,1.483258434,-98.16637116,-96.26794742,-0.019720206
0.037966102,44.22122111,0.014420323,0.168878582,1.48799206,-97.6591333,-95.99644749,-0.017320285
0.039322034,44.22122111,0.014496316,0.16931661,1.492797479,-97.15360022,-95.72533095,-0.014920494
0.040677966,44.22122111,0.014572885,0.169756819,1.497678269,-96.64977657,-95.4545978,-0.012520914
0.042033898,44.22122111,0.014650027,0.170199207,1.502638341,-96.14766721,-95.18424804,-0.010121624
0.043389831,44.22122111,0.014727947,0.170643827,1.507674916,-95.64727719,-94.91428167,-0.00772271
0.044745763,44.22122111,0.014806327,0.171090786,1.512802425,-95.1486118,-94.64469869,-0.005324261
0.046101695,44.22122111,0.014885315,0.171539997,1.518018166,-94.65167659,-94.37549911,-0.002926368
0.047457627,44.22122111,0.014964928,0.171991534,1.523324549,-94.15647735,-94.10668291,-0.000529128
0.048813559,44.22122111,0.015045203,0.17244546,1.528724577,-93.66302015,-93.8382501,0.001867362
0.050169492,44.22122111,0.015126073,0.172901549,1.534225336,-93.17131135,-93.57020068,0.004262995
0.051525424,44.22122111,0.01520761,0.173360055,1.53982753,-92.68135766,-93.30253465,0.006657665
0.052881356,44.22122111,0.015289794,0.173820968,1.54553434,-92.1931661,-93.03525201,0.009051256
0.054237288,44.22122111,0.015372729,0.174284498,1.551368237,-91.70674408,-92.76835276,0.011443651
0.05559322,44.22122111,0.015456294,0.174750326,1.557308558,-91.2220994,-92.50183691,0.013834725
0.056949153,44.22122111,0.015540534,0.175218757,1.563381456,-90.73924031,-92.23570444,0.016224348
0.058305085,44.22122111,0.015625509,0.175689623,1.569575014,-90.25817552,-91.96995536,0.018612381
0.059661017,44.22122111,0.015711137,0.176163088,1.575910582,-89.77891424,-91.70458967,0.020998681
0.061016949,44.22122111,0.015797558,0.176638995,1.582374609,-89.30146626,-91.43960737,0.023383096
0.062372881,44.22122111,0.015884718,0.177117966,1.589026046,-88.82584198,-91.17500846,0.025765465
0.063728814,44.22122111,0.015972551,0.177599292,1.595820673,-88.35205244,-90.91079295,0.028145619
0.065084746,44.22122111,0.016061178,0.178083401,1.602800702,-87.88010946,-90.64696082,0.030523377
0.066440678,44.22122111,0.016150542,0.178570764,1.609954684,-87.41002564,-90.38351208,0.032898549
0.06779661,44.22122111,0.016240654,0.179060535,1.617289562,-86.9418145,-90.12044673,0.035270933
0.069152542,44.22122111,0.016331612,0.179553326,1.624843735,-86.47549055,-89.85776477,0.037640311
0.070508475,44.22122111,0.016423292,0.180049173,1.632628769,-86.01106944,-89.5954662,0.040006452
0.071864407,44.22122111,0.016516042,0.180548106,1.640634562,-85.54856808,-89.33355103,0.042369109
0.073220339,44.22122111,0.016609526,0.18105023,1.648909005,-85.08800478,-89.07201924,0.044728013
0.074576271,44.22122111,0.016703698,0.181555772,1.657467731,-84.62939948,-88.81087084,0.047082878
0.075932203,44.22122111,0.016799172,0.182064389,1.666320947,-84.17277398,-88.55010583,0.049433389
0.077288136,44.22122111,0.016895398,0.182576759,1.675510294,-83.71815218,-88.28972421,0.051779208
0.078644068,44.22122111,0.016992744,0.183092941,1.685067767,-83.26556047,-88.02972598,0.054119963
0.08,44.22122111,0.017090854,0.183612932,1.695021397,-82.8150281,-87.77011115,0.056455244
0,44.47247236,0.012365565,0.156538594,1.376696348,-113.7629425,-104.9255911,-0.084224938
0.001355932,44.47247236,0.012426721,0.156919389,1.380076125,-113.2046437,-104.6405278,-0.081843202
0.002711864,44.47247236,0.012488238,0.157302672,1.383503796,-112.64799,-104.3558522,-0.079460208
0.004067797,44.47247236,0.012550067,0.15768685,1.386972192,-112.0929833,-104.0715644,-0.07707599
0.005423729,44.47247236,0.01261224,0.158072605,1.390474318,-111.5396256,-103.7876643,-0.074690584
0.006779661,44.47247236,0.012675413,0.158461045,1.394010686,-110.9879189,-103.504152,-0.072304026
0.008135593,44.47247236,0.012739793,0.158851898,1.397579871,-110.4378651,-103.2210275,-0.069916352
0.009491525,44.47247236,0.012801958,0.159241949,1.401211105,-109.8894665,-102.9382907,-0.067527601
0.010847458,44.47247236,0.012866067,0.159635198,1.40487331,-109.3427252,-102.6559417,-0.065137813
0.01220339,44.47247236,0.012930631,0.160030468,1.408560185,-108.7976435,-102.3739804,-0.062747029
0.013559322,44.47247236,0.012995915,0.160428014,1.412295958,-108.2542235,-102.0924069,-0.060355288
0.014915254,44.47247236,0.013060742,0.160826578,1.416082142,-107.7124678,-101.8112211,-0.057962636
